product_key,product,feature_id,capability,class,state,required_behavior_or_evidence,rollout_stage,rollout_stage_title,rollout_lane,release_note,source_file,source_line
supplyarr,SupplyArr,SU-CUR-006,Approval authority mirror and reminder workers,CURRENT,Durable,"StaffArr authority context, reminder settings/states/runs, and escalation support procurement approval.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,123
supplyarr,SupplyArr,SU-CUR-007,RFQ and vendor quote management,CURRENT,Durable,"RFQs, lines, invitations, quotes, and quote lines are persistent.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,124
supplyarr,SupplyArr,SU-CUR-008,"Vendor orders, acknowledgements, and scoped magic links",CURRENT,Durable,"Vendor order status updates, document links, magic links, broker decisions, and tenant settings support external status collection.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,125
supplyarr,SupplyArr,SU-CUR-009,Purchase orders and line lifecycle,CURRENT,Durable,POs and lines are durable and integrated with receiving/procurement events.,R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,126
supplyarr,SupplyArr,SU-CUR-010,Receiving references and procurement exceptions,CURRENT,Durable,Receipt/line/exception records mirror commercial receipt outcomes while LoadArr should own execution.,R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,127
supplyarr,SupplyArr,SU-CUR-011,"Backorders, vendor returns, and warranty claims",CURRENT,Durable,Reverse and unresolved procurement flows are modeled.,R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,128
supplyarr,SupplyArr,SU-CUR-012,Supply contracts,CURRENT,Durable,Contracts and supplier commercial relationships are represented.,R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,129
supplyarr,SupplyArr,SU-CUR-013,"Price, lead-time, and availability history",CURRENT,Durable,"Snapshots, capture states, schedules, and runs support supplier/item intelligence.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,130
supplyarr,SupplyArr,SU-CUR-014,Procurement coordination and demand processing workers,CURRENT,Durable,Records/events/runs coordinate cross-product needs and status.,R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,131
supplyarr,SupplyArr,SU-CUR-015,Supplier email/portal and integration event intake,CURRENT,Durable,"Inbox/outbox, vendor email messages, event-processing runs, and notification dispatch are durable.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,132
supplyarr,SupplyArr,SU-CUR-016,Legacy WMS tables in SupplyArr,CURRENT,Durable,"Location, bin, stock, reservation, ledger, and outbound shipment models exist but should be Retire/Refactor into LoadArr.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,133
supplyarr,SupplyArr,SU-COM-001,Supplier qualification and onboarding,COMMON,Target,"Registration, tax/banking identity, contacts, insurance, certifications, risk, documents, capabilities, approvals, and activation.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,141
supplyarr,SupplyArr,SU-COM-002,Supplier segmentation and ownership,COMMON,Target,"Strategic/critical/preferred/approved/conditional/blocked status, category ownership, business units, and relationship plans.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,142
supplyarr,SupplyArr,SU-COM-003,Item and source management,COMMON,Target,"Item specifications, manufacturer/brand, UOM/package, approved sources, alternates, substitutions, MOQ, lead time, pricing, and constraints.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,143
supplyarr,SupplyArr,SU-COM-004,Purchase request and approval,COMMON,Target,"Demand capture, accounting/category context, justification, budget/authority checks, sourcing route, approvals, and conversion.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,144
supplyarr,SupplyArr,SU-COM-005,RFx sourcing,COMMON,Target,"RFI/RFQ/RFP, lots/lines, invited suppliers, clarifications, sealed bids where needed, evaluation, negotiation, and award.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,145
supplyarr,SupplyArr,SU-COM-006,Quote comparison and total cost,COMMON,Target,"Price, freight, duty, tax, lead time, MOQ, payment terms, quality, service, risk, and lifecycle cost normalization.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,146
supplyarr,SupplyArr,SU-COM-007,Purchase order lifecycle,COMMON,Target,"Draft, approval, issue, acknowledgement, change order, shipment, receipt, close, cancel, and revision history.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,147
supplyarr,SupplyArr,SU-COM-008,Supplier portal,COMMON,Target,"Onboarding, profile/docs, RFQ/quote, PO acknowledgement, shipment/readiness, invoices or finance refs, disputes, corrective actions, and performance.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,148
supplyarr,SupplyArr,SU-COM-009,Contract management,COMMON,Target,"Draft/ref, terms, pricing schedules, obligations, renewals, notice dates, spend linkage, and document control.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,149
supplyarr,SupplyArr,SU-COM-010,Supplier risk and compliance,COMMON,Target,"Financial, operational, cyber, geographic, sanctions, insurance, certification, quality, continuity, and dependency risk.",R5,"Procure, receive, put away, reserve, and issue",Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/supplyarr/FEATURESET.md,150
